species_id,id,english_common_name,french_common_name,spanish_common_name,sporder,family,genus,species,mass,sd,sex,subspecies,location,name_mismatch,name_notes,not_in_dunning,close_genus,close_species,close_subspecies,close_species_notes
244,sp4360,Calliope Hummingbird,Colibri calliope,Selasphorus calliope,Apodiformes,Trochilidae,Selasphorus,calliope,2.8,NA,f,NA,NA,1,Stellula callipoe,NA,NA,NA,NA,NA
249,sp4410,Broad-billed Hummingbird,Colibri circé,Cynanthus latirostris,Apodiformes,Trochilidae,Cynanthus,latirostris,3.1,0.4,NA,NA,Western Mexico,NA,NA,NA,NA,NA,NA,NA
265,sp4390,Buff-bellied Hummingbird,Ariane du Yucatan,Amazilia yucatanensis,Apodiformes,Trochilidae,Amazilia,yucatanensis,3.7,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,sp4390,Buff-bellied Hummingbird,Ariane du Yucatan,Amazilia yucatanensis,Apodiformes,Trochilidae,Amazilia,yucatanensis,4.1,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,sp4391,Violet-crowned Hummingbird,Ariane à couronne violette,Amazilia violiceps,Apodiformes,Trochilidae,Amazilia,violiceps,5.1,0.4,NA,NA,"Arizona, USA",1,Agyrtria violiceps,NA,NA,NA,NA,NA
611,sp3260,Black Vulture,Urubu noir,Coragyps atratus,Cathartiformes,Cathartidae,Coragyps,atratus,1640,100,NA,brasiliensis,Venezuela,NA,NA,NA,NA,NA,NA,NA
611,sp3260,Black Vulture,Urubu noir,Coragyps atratus,Cathartiformes,Cathartidae,Coragyps,atratus,2159,130,NA,atratus,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
612,sp3250,Turkey Vulture,Urubu à tête rouge,Cathartes aura,Cathartiformes,Cathartidae,Cathartes,aura,1220,80.6,NA,ruficollis,Venezuela,NA,NA,NA,NA,NA,NA,NA
612,sp3250,Turkey Vulture,Urubu à tête rouge,Cathartes aura,Cathartiformes,Cathartidae,Cathartes,aura,1430,228,NA,meridionalis,Venezuela,NA,NA,NA,NA,NA,NA,NA
612,sp3250,Turkey Vulture,Urubu à tête rouge,Cathartes aura,Cathartiformes,Cathartidae,Cathartes,aura,2006,NA,NA,septentrionalis,"Southern Florida, USA",NA,NA,NA,NA,NA,NA,NA
615,sp3240,California Condor,Condor de Californie,Gymnogyps californianus,Cathartiformes,Cathartidae,Gymnogyps,californianus,8100,NA,f,NA,captive,NA,NA,NA,NA,NA,NA,NA
615,sp3240,California Condor,Condor de Californie,Gymnogyps californianus,Cathartiformes,Cathartidae,Gymnogyps,californianus,8800,NA,m,NA,captive,NA,NA,NA,NA,NA,NA,NA
617,sp3640,Osprey,Balbuzard pêcheur,Pandion haliaetus,Accipitriformes,Pandionidae,Pandion,haliaetus,1403,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
617,sp3640,Osprey,Balbuzard pêcheur,Pandion haliaetus,Accipitriformes,Pandionidae,Pandion,haliaetus,1568,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,sp3280,White-tailed Kite,Élanion à queue blanche,Elanus leucurus,Accipitriformes,Accipitridae,Elanus,leucurus,346,23.3,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
619,sp3271,Hook-billed Kite,Bec-en-croc de Temminck,Chondrohierax uncinatus,Accipitriformes,Accipitridae,Chondrohierax,uncinatus,264,NA,m,NA,Panama; Venezuela; Mexico,NA,NA,NA,NA,NA,NA,NA
619,sp3271,Hook-billed Kite,Bec-en-croc de Temminck,Chondrohierax uncinatus,Accipitriformes,Accipitridae,Chondrohierax,uncinatus,310,NA,f,NA,Panama; Venezuela; Mexico,NA,NA,NA,NA,NA,NA,NA
621,sp3270,Swallow-tailed Kite,Naucler à queue fourchue,Elanoides forficatus,Accipitriformes,Accipitridae,Elanoides,forficatus,392,NA,NA,NA,Suriname,NA,NA,NA,NA,NA,NA,NA
621,sp3270,Swallow-tailed Kite,Naucler à queue fourchue,Elanoides forficatus,Accipitriformes,Accipitridae,Elanoides,forficatus,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,sp3490,Golden Eagle,Aigle royal,Aquila chrysaetos,Accipitriformes,Accipitridae,Aquila,chrysaetos,3900,335,m,NA,"Idaho, USA",NA,NA,NA,NA,NA,NA,NA
624,sp3490,Golden Eagle,Aigle royal,Aquila chrysaetos,Accipitriformes,Accipitridae,Aquila,chrysaetos,4627,420,f,NA,"Idaho, USA",NA,NA,NA,NA,NA,NA,NA
629,sp3310,Northern Harrier,Busard des marais,Circus hudsonius,Accipitriformes,Accipitridae,Circus,hudsonius,300,NA,m,cyaneus,Northern China,1,Circus cyaneus cyaneus,NA,NA,NA,NA,NA
629,sp3310,Northern Harrier,Busard des marais,Circus hudsonius,Accipitriformes,Accipitridae,Circus,hudsonius,359,39.9,m,hudsonius,"New Jersey, USA",1,Circus cyaneus hudsonius,NA,NA,NA,NA,NA
629,sp3310,Northern Harrier,Busard des marais,Circus hudsonius,Accipitriformes,Accipitridae,Circus,hudsonius,430,NA,f,cyaneus,Northern China,1,Circus cyaneus cyaneus,NA,NA,NA,NA,NA
629,sp3310,Northern Harrier,Busard des marais,Circus hudsonius,Accipitriformes,Accipitridae,Circus,hudsonius,515,54.6,f,hudsonius,"New Jersey, USA",1,Circus cyaneus hudsonius,NA,NA,NA,NA,NA
631,sp3320,Sharp-shinned Hawk,Épervier brun,Accipiter striatus,Accipitriformes,Accipitridae,Accipiter,striatus,94.9,NA,m,venator,Puerto Rico,NA,NA,NA,NA,NA,NA,NA
631,sp3320,Sharp-shinned Hawk,Épervier brun,Accipiter striatus,Accipitriformes,Accipitridae,Accipiter,striatus,103,6.4,m,NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
631,sp3320,Sharp-shinned Hawk,Épervier brun,Accipiter striatus,Accipitriformes,Accipitridae,Accipiter,striatus,171,NA,f,venator,Puerto Rico,NA,NA,NA,NA,NA,NA,NA
631,sp3320,Sharp-shinned Hawk,Épervier brun,Accipiter striatus,Accipitriformes,Accipitridae,Accipiter,striatus,174,10.4,f,NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
632,sp3330,Cooper's Hawk,Épervier de Cooper,Accipiter cooperii,Accipitriformes,Accipitridae,Accipiter,cooperii,349,19.6,m,NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
632,sp3330,Cooper's Hawk,Épervier de Cooper,Accipiter cooperii,Accipitriformes,Accipitridae,Accipiter,cooperii,529,36.1,f,NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
634,sp3340,Northern Goshawk,Autour des palombes,Accipiter gentilis,Accipitriformes,Accipitridae,Accipiter,gentilis,501,NA,m,schvedowi,"Hopei, China",NA,NA,NA,NA,NA,NA,NA
634,sp3340,Northern Goshawk,Autour des palombes,Accipiter gentilis,Accipitriformes,Accipitridae,Accipiter,gentilis,704,32.7,m,apache,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
634,sp3340,Northern Goshawk,Autour des palombes,Accipiter gentilis,Accipitriformes,Accipitridae,Accipiter,gentilis,912,14.9,m,NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
634,sp3340,Northern Goshawk,Autour des palombes,Accipiter gentilis,Accipitriformes,Accipitridae,Accipiter,gentilis,986,51.9,f,apache,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
634,sp3340,Northern Goshawk,Autour des palombes,Accipiter gentilis,Accipitriformes,Accipitridae,Accipiter,gentilis,1137,18.6,f,NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
634,sp3340,Northern Goshawk,Autour des palombes,Accipiter gentilis,Accipitriformes,Accipitridae,Accipiter,gentilis,1170,NA,f,schvedowi,"Hopei, China",NA,NA,NA,NA,NA,NA,NA
637,sp3520,Bald Eagle,Pygargue à tête blanche,Haliaeetus leucocephalus,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,4130,NA,m,NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA
637,sp3520,Bald Eagle,Pygargue à tête blanche,Haliaeetus leucocephalus,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,5350,NA,f,NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA
640,sp3290,Mississippi Kite,Milan du Mississippi,Ictinia mississippiensis,Accipitriformes,Accipitridae,Ictinia,mississippiensis,245,NA,m,NA,"Oklahoma, USA",NA,NA,NA,NA,NA,NA,NA
640,sp3290,Mississippi Kite,Milan du Mississippi,Ictinia mississippiensis,Accipitriformes,Accipitridae,Ictinia,mississippiensis,311,NA,f,NA,"Oklahoma, USA",NA,NA,NA,NA,NA,NA,NA
644,sp3300,Snail Kite,Milan des marais,Rostrhamus sociabilis,Accipitriformes,Accipitridae,Rostrhamus,sociabilis,308,NA,m,sociabilis,NA,NA,NA,NA,NA,NA,NA,NA
644,sp3300,Snail Kite,Milan des marais,Rostrhamus sociabilis,Accipitriformes,Accipitridae,Rostrhamus,sociabilis,335,NA,f,sociabilis,NA,NA,NA,NA,NA,NA,NA,NA
644,sp3300,Snail Kite,Milan des marais,Rostrhamus sociabilis,Accipitriformes,Accipitridae,Rostrhamus,sociabilis,394,22.8,m,plumbeus,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
644,sp3300,Snail Kite,Milan des marais,Rostrhamus sociabilis,Accipitriformes,Accipitridae,Rostrhamus,sociabilis,446,47.8,f,plumbeus,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
645,sp3450,Common Black Hawk,Buse noire,Buteogallus anthracinus,Accipitriformes,Accipitridae,Buteogallus,anthracinus,793,NA,m,NA,Panama,NA,NA,NA,NA,NA,NA,NA
645,sp3450,Common Black Hawk,Buse noire,Buteogallus anthracinus,Accipitriformes,Accipitridae,Buteogallus,anthracinus,1199,NA,f,NA,Panama,NA,NA,NA,NA,NA,NA,NA
649,sp3350,Harris's Hawk,Buse de Harris,Parabuteo unicinctus,Accipitriformes,Accipitridae,Parabuteo,unicinctus,690,NA,m,NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
649,sp3350,Harris's Hawk,Buse de Harris,Parabuteo unicinctus,Accipitriformes,Accipitridae,Parabuteo,unicinctus,725,NA,m,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
649,sp3350,Harris's Hawk,Buse de Harris,Parabuteo unicinctus,Accipitriformes,Accipitridae,Parabuteo,unicinctus,998,NA,f,NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
649,sp3350,Harris's Hawk,Buse de Harris,Parabuteo unicinctus,Accipitriformes,Accipitridae,Parabuteo,unicinctus,1047,NA,f,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
650,sp3410,White-tailed Hawk,Buse à queue blanche,Geranoaetus albicaudatus,Accipitriformes,Accipitridae,Geranoaetus,albicaudatus,844,NA,m,NA,NA,1,Buteo albicaudatus,NA,NA,NA,NA,NA
650,sp3410,White-tailed Hawk,Buse à queue blanche,Geranoaetus albicaudatus,Accipitriformes,Accipitridae,Geranoaetus,albicaudatus,928,NA,f,NA,NA,1,Buteo albicaudatus,NA,NA,NA,NA,NA
652,sp3460,Gray Hawk,Buse grise,Buteo plagiatus,Accipitriformes,Accipitridae,Buteo,plagiatus,429,NA,m,NA,"Arizona, USA",1,Buteo nitidus,NA,NA,NA,NA,NA
652,sp3460,Gray Hawk,Buse grise,Buteo plagiatus,Accipitriformes,Accipitridae,Buteo,plagiatus,628,NA,f,NA,"Arizona, USA",1,Buteo nitidus,NA,NA,NA,NA,NA
653,sp3390,Red-shouldered Hawk,Buse à épaulettes,Buteo lineatus,Accipitriformes,Accipitridae,Buteo,lineatus,544,NA,m,lineatus,NA,NA,NA,NA,NA,NA,NA,NA
653,sp3390,Red-shouldered Hawk,Buse à épaulettes,Buteo lineatus,Accipitriformes,Accipitridae,Buteo,lineatus,670,NA,f,lineatus,NA,NA,NA,NA,NA,NA,NA,NA
654,sp3430,Broad-winged Hawk,Petite Buse,Buteo platypterus,Accipitriformes,Accipitridae,Buteo,platypterus,420,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,sp3430,Broad-winged Hawk,Petite Buse,Buteo platypterus,Accipitriformes,Accipitridae,Buteo,platypterus,490,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,sp3440,Short-tailed Hawk,Buse à queue courte,Buteo brachyurus,Accipitriformes,Accipitridae,Buteo,brachyurus,422,30,m,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
655,sp3440,Short-tailed Hawk,Buse à queue courte,Buteo brachyurus,Accipitriformes,Accipitridae,Buteo,brachyurus,583,61,f,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
656,sp3420,Swainson's Hawk,Buse de Swainson,Buteo swainsoni,Accipitriformes,Accipitridae,Buteo,swainsoni,808,NA,m,NA,"Alberta, Canada",NA,NA,NA,NA,NA,NA,NA
656,sp3420,Swainson's Hawk,Buse de Swainson,Buteo swainsoni,Accipitriformes,Accipitridae,Buteo,swainsoni,1109,NA,f,NA,"Alberta, Canada",NA,NA,NA,NA,NA,NA,NA
657,sp3400,Zone-tailed Hawk,Buse à queue barrée,Buteo albonotatus,Accipitriformes,Accipitridae,Buteo,albonotatus,628,NA,m,NA,Mexico,NA,NA,NA,NA,NA,NA,NA
657,sp3400,Zone-tailed Hawk,Buse à queue barrée,Buteo albonotatus,Accipitriformes,Accipitridae,Buteo,albonotatus,886,NA,f,NA,Mexico,NA,NA,NA,NA,NA,NA,NA
658,sp3370,Red-tailed Hawk,Buse à queue rousse,Buteo jamaicensis,Accipitriformes,Accipitridae,Buteo,jamaicensis,923,NA,m,calurus,Western USA,NA,NA,NA,NA,NA,NA,NA
658,sp3370,Red-tailed Hawk,Buse à queue rousse,Buteo jamaicensis,Accipitriformes,Accipitridae,Buteo,jamaicensis,1028,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,sp3370,Red-tailed Hawk,Buse à queue rousse,Buteo jamaicensis,Accipitriformes,Accipitridae,Buteo,jamaicensis,1224,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,sp3370,Red-tailed Hawk,Buse à queue rousse,Buteo jamaicensis,Accipitriformes,Accipitridae,Buteo,jamaicensis,1266,NA,f,calurus,Western USA,NA,NA,NA,NA,NA,NA,NA
660,sp3470,Rough-legged Hawk,Buse pattue,Buteo lagopus,Accipitriformes,Accipitridae,Buteo,lagopus,847,NA,m,NA,"Britain, UK",NA,NA,NA,NA,NA,NA,NA
660,sp3470,Rough-legged Hawk,Buse pattue,Buteo lagopus,Accipitriformes,Accipitridae,Buteo,lagopus,1065,NA,f,NA,"Britain, UK",NA,NA,NA,NA,NA,NA,NA
661,sp3480,Ferruginous Hawk,Buse rouilleuse,Buteo regalis,Accipitriformes,Accipitridae,Buteo,regalis,1163,NA,m,NA,Western USA,NA,NA,NA,NA,NA,NA,NA
661,sp3480,Ferruginous Hawk,Buse rouilleuse,Buteo regalis,Accipitriformes,Accipitridae,Buteo,regalis,1776,NA,f,NA,Western USA,NA,NA,NA,NA,NA,NA,NA
703,sp3890,Elegant Trogon,Trogon élégant,Trogon elegans,Trogoniformes,Trogonidae,Trogon,elegans,70.9,7.7,NA,NA,El Salvador,NA,NA,NA,NA,NA,NA,NA
728,sp4080,Lewis's Woodpecker,Pic de Lewis,Melanerpes lewis,Piciformes,Picidae,Melanerpes,lewis,99,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,sp4080,Lewis's Woodpecker,Pic de Lewis,Melanerpes lewis,Piciformes,Picidae,Melanerpes,lewis,113,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,sp4060,Red-headed Woodpecker,Pic à tête rouge,Melanerpes erythrocephalus,Piciformes,Picidae,Melanerpes,erythrocephalus,71.6,7.6,NA,NA,"Ontario, Canada",NA,NA,NA,NA,NA,NA,NA
730,sp4070,Acorn Woodpecker,Pic glandivore,Melanerpes formicivorus,Piciformes,Picidae,Melanerpes,formicivorus,77.5,10.2,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
730,sp4070,Acorn Woodpecker,Pic glandivore,Melanerpes formicivorus,Piciformes,Picidae,Melanerpes,formicivorus,81.8,8.2,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
735,sp4110,Gila Woodpecker,Pic des saguaros,Melanerpes uropygialis,Piciformes,Picidae,Melanerpes,uropygialis,60,3.1,f,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
735,sp4110,Gila Woodpecker,Pic des saguaros,Melanerpes uropygialis,Piciformes,Picidae,Melanerpes,uropygialis,69.7,6.4,m,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
736,sp4100,Golden-fronted Woodpecker,Pic à front doré,Melanerpes aurifrons,Piciformes,Picidae,Melanerpes,aurifrons,76.4,6.4,f,NA,"San Luis Potosi, Mexico",NA,NA,NA,NA,NA,NA,NA
736,sp4100,Golden-fronted Woodpecker,Pic à front doré,Melanerpes aurifrons,Piciformes,Picidae,Melanerpes,aurifrons,85.4,7,m,NA,"San Luis Potosi, Mexico",NA,NA,NA,NA,NA,NA,NA
737,sp4090,Red-bellied Woodpecker,Pic à ventre roux,Melanerpes carolinus,Piciformes,Picidae,Melanerpes,carolinus,66,11.4,f,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
737,sp4090,Red-bellied Woodpecker,Pic à ventre roux,Melanerpes carolinus,Piciformes,Picidae,Melanerpes,carolinus,73.2,9.9,m,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
738,sp4040,Williamson's Sapsucker,Pic de Williamson,Sphyrapicus thyroideus,Piciformes,Picidae,Sphyrapicus,thyroideus,47.6,2.8,NA,NA,"Nevada, USA",NA,NA,NA,NA,NA,NA,NA
739,sp4020,Yellow-bellied Sapsucker,Pic maculé,Sphyrapicus varius,Piciformes,Picidae,Sphyrapicus,varius,50.3,4.3,NA,varius,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
740,sp4021,Red-naped Sapsucker,Pic à nuque rouge,Sphyrapicus nuchalis,Piciformes,Picidae,Sphyrapicus,nuchalis,45.9,4.8,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
740,sp4021,Red-naped Sapsucker,Pic à nuque rouge,Sphyrapicus nuchalis,Piciformes,Picidae,Sphyrapicus,nuchalis,49.2,4.3,f,NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA
740,sp4021,Red-naped Sapsucker,Pic à nuque rouge,Sphyrapicus nuchalis,Piciformes,Picidae,Sphyrapicus,nuchalis,50.5,4.7,m,NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA
741,sp4030,Red-breasted Sapsucker,Pic à poitrine rouge,Sphyrapicus ruber,Piciformes,Picidae,Sphyrapicus,ruber,48.9,4.4,NA,daggetti,"California, USA",NA,NA,NA,NA,NA,NA,NA
741,sp4030,Red-breasted Sapsucker,Pic à poitrine rouge,Sphyrapicus ruber,Piciformes,Picidae,Sphyrapicus,ruber,57.7,4.5,f,ruber,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA
741,sp4030,Red-breasted Sapsucker,Pic à poitrine rouge,Sphyrapicus ruber,Piciformes,Picidae,Sphyrapicus,ruber,58.3,5.2,m,ruber,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA
743,sp4010,American Three-toed Woodpecker,Pic à dos rayé,Picoides dorsalis,Piciformes,Picidae,Picoides,dorsalis,52,3.7,f,NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA
743,sp4010,American Three-toed Woodpecker,Pic à dos rayé,Picoides dorsalis,Piciformes,Picidae,Picoides,dorsalis,58.3,3.5,m,NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA
744,sp4000,Black-backed Woodpecker,Pic à dos noir,Picoides arcticus,Piciformes,Picidae,Picoides,arcticus,66.6,NA,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
744,sp4000,Black-backed Woodpecker,Pic à dos noir,Picoides arcticus,Piciformes,Picidae,Picoides,arcticus,72,NA,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
746,sp3940,Downy Woodpecker,Pic mineur,Dryobates pubescens,Piciformes,Picidae,Dryobates,pubescens,21.6,NA,NA,NA,"Georgia, USA",1,Picoides pubescens,NA,NA,NA,NA,NA
746,sp3940,Downy Woodpecker,Pic mineur,Dryobates pubescens,Piciformes,Picidae,Dryobates,pubescens,25.9,1.7,f,NA,"Pennsylvania, USA",1,Picoides pubescens,NA,NA,NA,NA,NA
746,sp3940,Downy Woodpecker,Pic mineur,Dryobates pubescens,Piciformes,Picidae,Dryobates,pubescens,27.5,0.9,m,NA,"Pennsylvania, USA",1,Picoides pubescens,NA,NA,NA,NA,NA
746,sp3940,Downy Woodpecker,Pic mineur,Dryobates pubescens,Piciformes,Picidae,Dryobates,pubescens,27.7,NA,NA,NA,"Indiana, USA",1,Picoides pubescens,NA,NA,NA,NA,NA
747,sp3970,Nuttall's Woodpecker,Pic de Nuttall,Dryobates nuttallii,Piciformes,Picidae,Dryobates,nuttallii,36.8,1.8,f,NA,NA,1,Picoides nuttallii,NA,NA,NA,NA,NA
747,sp3970,Nuttall's Woodpecker,Pic de Nuttall,Dryobates nuttallii,Piciformes,Picidae,Dryobates,nuttallii,38,2.6,m,NA,NA,1,Picoides nuttallii,NA,NA,NA,NA,NA
748,sp3960,Ladder-backed Woodpecker,Pic arlequin,Dryobates scalaris,Piciformes,Picidae,Dryobates,scalaris,30.3,3.7,NA,NA,"Western USA; Sonora, Mexico",1,Picoides scalaris,NA,NA,NA,NA,NA
748,sp3960,Ladder-backed Woodpecker,Pic arlequin,Dryobates scalaris,Piciformes,Picidae,Dryobates,scalaris,30.9,NA,f,NA,"Tres Marias Is., Mexico",1,Picoides scalaris,NA,NA,NA,NA,NA
748,sp3960,Ladder-backed Woodpecker,Pic arlequin,Dryobates scalaris,Piciformes,Picidae,Dryobates,scalaris,33.7,NA,m,NA,"Tres Marias Is., Mexico",1,Picoides scalaris,NA,NA,NA,NA,NA
749,sp3950,Red-cockaded Woodpecker,Pic à face blanche,Dryobates borealis,Piciformes,Picidae,Dryobates,borealis,47.4,8.4,f,NA,"North Carolina, USA",1,Picoides borealis,NA,NA,NA,NA,NA
749,sp3950,Red-cockaded Woodpecker,Pic à face blanche,Dryobates borealis,Piciformes,Picidae,Dryobates,borealis,48.6,6.8,m,NA,"North Carolina, USA",1,Picoides borealis,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,51.7,NA,NA,NA,Bahamas,1,Picoides villosus,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,52.4,2.8,f,NA,"Baja California, Mexico",1,Picoides villosus,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,60,2.9,m,NA,"Baja California, Mexico",1,Picoides villosus,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,62.5,2,f,NA,"Pennsylvania, USA",1,Picoides villosus,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,67.5,4.7,f,NA,"Montana, USA",1,Picoides villosus,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,70,3.2,m,NA,"Pennsylvania, USA",1,Picoides villosus,NA,NA,NA,NA,NA
750,sp3930,Hairy Woodpecker,Pic chevelu,Dryobates villosus,Piciformes,Picidae,Dryobates,villosus,79,4.8,m,NA,"Montana, USA",1,Picoides villosus,NA,NA,NA,NA,NA
751,sp3990,White-headed Woodpecker,Pic à tête blanche,Dryobates albolarvatus,Piciformes,Picidae,Dryobates,albolarvatus,59.2,3.8,f,NA,"Oregon, USA",1,Picoides albolarvatus,NA,NA,NA,NA,NA
751,sp3990,White-headed Woodpecker,Pic à tête blanche,Dryobates albolarvatus,Piciformes,Picidae,Dryobates,albolarvatus,63,3.4,m,NA,"Oregon, USA",1,Picoides albolarvatus,NA,NA,NA,NA,NA
753,sp3975,Arizona Woodpecker,Pic d'Arizona,Dryobates arizonae,Piciformes,Picidae,Dryobates,arizonae,44.1,NA,f,NA,"Arizona, USA",1,Picoides arizonae,NA,NA,NA,NA,NA
753,sp3975,Arizona Woodpecker,Pic d'Arizona,Dryobates arizonae,Piciformes,Picidae,Dryobates,arizonae,49.4,2.3,m,NA,"Arizona, USA",1,Picoides arizonae,NA,NA,NA,NA,NA
757,sp4123,(unid. Red/Yellow Shafted) Northern Flicker,Pic flamboyant (groupe non identifié),Colaptes auratus,Piciformes,Picidae,Colaptes,auratus,125,9.1,f,auratus,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
757,sp4123,(unid. Red/Yellow Shafted) Northern Flicker,Pic flamboyant (groupe non identifié),Colaptes auratus,Piciformes,Picidae,Colaptes,auratus,128,10.3,m,auratus,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
757,sp4123,(unid. Red/Yellow Shafted) Northern Flicker,Pic flamboyant (groupe non identifié),Colaptes auratus,Piciformes,Picidae,Colaptes,auratus,142,2.2,NA,cafer,"Oregon, USA",NA,NA,NA,NA,NA,NA,NA
761,sp4140,Gilded Flicker,Pic chrysoïde,Colaptes chrysoides,Piciformes,Picidae,Colaptes,chrysoides,111,7.4,NA,mearnsi,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
764,sp4050,Pileated Woodpecker,Grand Pic,Dryocopus pileatus,Piciformes,Picidae,Dryocopus,pileatus,266,NA,f,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
764,sp4050,Pileated Woodpecker,Grand Pic,Dryocopus pileatus,Piciformes,Picidae,Dryocopus,pileatus,270,NA,f,NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA
764,sp4050,Pileated Woodpecker,Grand Pic,Dryocopus pileatus,Piciformes,Picidae,Dryocopus,pileatus,305,NA,m,NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA
764,sp4050,Pileated Woodpecker,Grand Pic,Dryocopus pileatus,Piciformes,Picidae,Dryocopus,pileatus,308,NA,m,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
771,sp3620,Crested Caracara,Caracara du Nord,Caracara cheriway,Falconiformes,Falconidae,Caracara,cheriway,834,133,m,NA,Panama,NA,NA,NA,NA,NA,NA,NA
771,sp3620,Crested Caracara,Caracara du Nord,Caracara cheriway,Falconiformes,Falconidae,Caracara,cheriway,953,63.2,f,NA,Panama,NA,NA,NA,NA,NA,NA,NA
771,sp3620,Crested Caracara,Caracara du Nord,Caracara cheriway,Falconiformes,Falconidae,Caracara,cheriway,1117,71,m,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
771,sp3620,Crested Caracara,Caracara du Nord,Caracara cheriway,Falconiformes,Falconidae,Caracara,cheriway,1220,76,f,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
773,sp3600,American Kestrel,Crécerelle d'Amérique,Falco sparverius,Falconiformes,Falconidae,Falco,sparverius,90.3,9.3,m,NA,Caribbean Is.,NA,NA,NA,NA,NA,NA,NA
773,sp3600,American Kestrel,Crécerelle d'Amérique,Falco sparverius,Falconiformes,Falconidae,Falco,sparverius,90.8,6.6,m,paulus,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
